,ID1,ID2,end_time,start_time
2110,1210,1207,89500,89000
2110,1207,1210,89500,89000
957,1295,1114,89140,89080
957,1114,1295,89140,89080
989,1295,1245,89180,89100
989,1245,1295,89180,89100
2404,1210,1109,89200,89120
2404,1109,1210,89200,89120
2613,1149,1210,89300,89140
2613,1210,1149,89300,89140
656,1164,1098,89260,89180
656,1098,1164,89260,89180
2212,1109,1207,89380,89280
2212,1207,1109,89380,89280
958,1114,1295,89380,89300
958,1295,1114,89380,89300
2848,1098,1149,89420,89360
2614,1210,1149,89500,89360
3271,1149,1115,89700,89360
3271,1115,1149,89700,89360
2168,1207,1098,89420,89360
2614,1149,1210,89500,89360
2848,1149,1098,89420,89360
2168,1098,1207,89420,89360
3059,1109,1149,89440,89380
2802,1109,1098,89440,89380
2806,1115,1098,89440,89380
2806,1098,1115,89440,89380
2802,1098,1109,89440,89380
3059,1149,1109,89440,89380
2367,1207,1149,89520,89380
2367,1149,1207,89520,89380
2450,1210,1115,89500,89400
2450,1115,1210,89500,89400
1581,1191,1148,89460,89400
1581,1148,1191,89460,89400
2279,1115,1207,89540,89460
2279,1207,1115,89540,89460
3157,1245,1114,89620,89560
3157,1114,1245,89620,89560
2451,1115,1210,89700,89600
2615,1149,1210,89740,89600
2739,1221,1148,93520,89600
2451,1210,1115,89700,89600
2739,1148,1221,93520,89600
2615,1210,1149,89740,89600
959,1295,1114,89720,89660
959,1114,1295,89720,89660
3184,1149,1114,89780,89720
3184,1114,1149,89780,89720
754,1164,1149,89820,89760
754,1149,1164,89820,89760
1105,1295,1149,89920,89840
2213,1109,1207,89920,89840
2213,1207,1109,89920,89840
1105,1149,1295,89920,89840
3185,1149,1114,89980,89860
3152,1115,1114,89920,89860
3185,1114,1149,89980,89860
3152,1114,1115,89920,89860
2111,1207,1210,89980,89920
2111,1210,1207,89980,89920
3158,1114,1245,90080,90020
3158,1245,1114,90080,90020
2405,1109,1210,90120,90040
2405,1210,1109,90120,90040
1106,1295,1149,90480,90120
1106,1149,1295,90480,90120
701,1164,1114,90220,90160
701,1114,1164,90220,90160
627,1207,1164,90380,90180
2821,1245,1098,90240,90180
2237,1207,1114,90280,90180
2169,1207,1098,90240,90180
2237,1114,1207,90280,90180
2169,1098,1207,90240,90180
627,1164,1207,90380,90180
2821,1098,1245,90240,90180
2112,1207,1210,90340,90200
2112,1210,1207,90340,90200
819,1295,1207,90380,90240
819,1207,1295,90380,90240
702,1114,1164,90340,90260
702,1164,1114,90340,90260
2368,1149,1207,90400,90280
2368,1207,1149,90400,90280
2170,1098,1207,90440,90380
2170,1207,1098,90440,90380
2384,1210,1098,90440,90380
2384,1098,1210,90440,90380
2849,1149,1098,90480,90420
2849,1098,1149,90480,90420
657,1098,1164,90580,90520
657,1164,1098,90580,90520
1855,1105,1196,90780,90720
1855,1196,1105,90780,90720
658,1164,1098,90840,90780
658,1098,1164,90840,90780
659,1098,1164,91240,90880
659,1164,1098,91240,90880
1856,1105,1196,91040,90900
1856,1196,1105,91040,90900
2850,1098,1149,91200,91020
2850,1149,1098,91200,91020
660,1164,1098,91360,91300
660,1098,1164,91360,91300
409,1383,1159,91440,91380
409,1159,1383,91440,91380
390,1098,1159,91540,91460
390,1159,1098,91540,91460
1812,1202,1196,91520,91460
2214,1207,1109,91540,91460
1812,1196,1202,91520,91460
2214,1109,1207,91540,91460
2215,1109,1207,91700,91580
2215,1207,1109,91700,91580
3060,1149,1109,91700,91600
3060,1109,1149,91700,91600
1993,1202,1149,91720,91660
1993,1149,1202,91720,91660
1813,1196,1202,91840,91720
1813,1202,1196,91840,91720
1994,1149,1202,92060,91920
1994,1202,1149,92060,91920
1890,1149,1196,92200,92140
1890,1196,1149,92200,92140
3451,1395,1149,92280,92180
3451,1149,1395,92280,92180
1116,1168,1209,92500,92400
1116,1209,1168,92500,92400
3337,1149,1378,92500,92440
3337,1378,1149,92500,92440
1995,1149,1202,92720,92660
1995,1202,1149,92720,92660
1891,1149,1196,92760,92700
1891,1196,1149,92760,92700
3338,1378,1149,92860,92780
3338,1149,1378,92860,92780
1892,1196,1149,92880,92800
1996,1149,1202,92860,92800
1892,1149,1196,92880,92800
1996,1202,1149,92860,92800
1997,1149,1202,93020,92900
1997,1202,1149,93020,92900
1893,1149,1196,93260,93120
1893,1196,1149,93260,93120
3339,1378,1149,93220,93140
3339,1149,1378,93220,93140
1998,1149,1202,93240,93160
1998,1202,1149,93240,93160
1999,1202,1149,93520,93380
1999,1149,1202,93520,93380
1225,1149,1307,93520,93460
1225,1307,1149,93520,93460
3447,1391,1149,93780,93580
3447,1149,1391,93780,93580
2709,1221,1144,93720,93600
3397,1144,1260,93720,93600
3397,1260,1144,93720,93600
2709,1144,1221,93720,93600
2679,1260,1221,93940,93640
2679,1221,1260,93940,93640
1886,1196,1391,93720,93660
1886,1391,1196,93720,93660
1979,1202,1391,93720,93660
1979,1391,1202,93720,93660
1582,1148,1191,93880,93820
1582,1191,1148,93880,93820
3106,1149,1365,93980,93840
3106,1365,1149,93980,93840
1972,1365,1202,93940,93880
1972,1202,1365,93940,93880
1865,1196,1365,93960,93880
1865,1365,1196,93960,93880
1894,1149,1196,94020,93900
1894,1196,1149,94020,93900
364,1159,1191,94040,93980
364,1191,1159,94040,93980
1490,1221,1191,94040,93980
2680,1221,1260,94040,93980
1490,1191,1221,94040,93980
2680,1260,1221,94040,93980
3107,1149,1365,94100,94040
3107,1365,1149,94100,94040
1866,1365,1196,94180,94040
1866,1196,1365,94180,94040
392,1159,1105,94220,94100
1528,1191,1260,94160,94100
1528,1260,1191,94160,94100
392,1105,1159,94220,94100
3294,1144,1245,94200,94120
3294,1245,1144,94200,94120
370,1159,1205,94220,94160
2062,1205,1105,94240,94160
2062,1105,1205,94240,94160
370,1205,1159,94220,94160
428,1159,1144,94240,94180
428,1144,1159,94240,94180
2000,1149,1202,94260,94200
2000,1202,1149,94260,94200
1975,1374,1202,94420,94280
1975,1202,1374,94420,94280
1187,1378,1179,94580,94340
1187,1179,1378,94580,94340
2001,1202,1149,94460,94380
2001,1149,1202,94460,94380
1117,1209,1168,94540,94480
1117,1168,1209,94540,94480
344,1168,1159,94640,94540
344,1159,1168,94640,94540
1491,1221,1191,94640,94560
1491,1191,1221,94640,94560
1529,1191,1260,94900,94700
1529,1260,1191,94900,94700
2616,1210,1149,94800,94740
2616,1149,1210,94800,94740
1492,1221,1191,94860,94760
1492,1191,1221,94860,94760
365,1159,1191,94860,94800
365,1191,1159,94860,94800
1111,1168,1191,95000,94820
1111,1191,1168,95000,94820
2681,1221,1260,95020,94840
374,1221,1159,94960,94840
374,1159,1221,94960,94840
2681,1260,1221,95020,94840
1980,1202,1391,94940,94880
1980,1391,1202,94940,94880
2708,1395,1221,95060,94960
1514,1245,1191,95020,94960
2708,1221,1395,95060,94960
1514,1191,1245,95020,94960
366,1159,1191,95760,95080
366,1191,1159,95760,95080
2682,1221,1260,95380,95140
393,1159,1362,95220,95140
2682,1260,1221,95380,95140
393,1362,1159,95220,95140
1508,1191,1362,95200,95140
1508,1362,1191,95200,95140
394,1159,1362,95320,95260
394,1362,1159,95320,95260
1204,1307,1221,95380,95280
1204,1221,1307,95380,95280
1895,1149,1196,95400,95320
1895,1196,1149,95400,95320
2002,1202,1149,95520,95340
2002,1149,1202,95520,95340
1966,1202,1352,95440,95380
1966,1352,1202,95440,95380
395,1362,1159,95520,95400
395,1159,1362,95520,95400
1896,1196,1149,95540,95480
1896,1149,1196,95540,95480
2683,1260,1221,95760,95500
2683,1221,1260,95760,95500
396,1362,1159,95620,95560
396,1159,1362,95620,95560
2617,1149,1210,95980,95580
2932,1378,1105,95660,95580
2932,1105,1378,95660,95580
2617,1210,1149,95980,95580
2084,1385,1205,95680,95620
2084,1205,1385,95680,95620
1814,1202,1196,95780,95700
1814,1196,1202,95780,95700
1583,1148,1191,95800,95720
1583,1191,1148,95800,95720
1493,1191,1221,95900,95720
1493,1221,1191,95900,95720
2684,1260,1221,95920,95800
2684,1221,1260,95920,95800
1815,1202,1196,95880,95820
1815,1196,1202,95880,95820
1976,1202,1383,95900,95840
1976,1383,1202,95900,95840
1816,1196,1202,95980,95920
1816,1202,1196,95980,95920
2644,1362,1221,96160,96020
2644,1221,1362,96160,96020
2935,1105,1393,96160,96040
2935,1393,1105,96160,96040
2003,1202,1149,96240,96120
2003,1149,1202,96240,96120
2645,1221,1362,96260,96200
2645,1362,1221,96260,96200
1897,1196,1149,96320,96220
1897,1149,1196,96320,96220
1817,1196,1202,96320,96260
1817,1202,1196,96320,96260
3348,1149,1383,96320,96260
3348,1383,1149,96320,96260
1112,1168,1191,96700,96280
1112,1191,1168,96700,96280
2378,1221,1210,96400,96320
2378,1210,1221,96400,96320
2646,1221,1362,96440,96320
2646,1362,1221,96440,96320
1119,1385,1168,96460,96340
1119,1168,1385,96460,96340
1517,1385,1191,96560,96400
1517,1191,1385,96560,96400
372,1159,1210,96680,96440
372,1210,1159,96680,96440
397,1159,1362,96520,96460
375,1221,1159,96840,96460
397,1362,1159,96520,96460
375,1159,1221,96840,96460
2004,1149,1202,96540,96480
2004,1202,1149,96540,96480
1898,1149,1196,96600,96520
1898,1196,1149,96600,96520
398,1159,1362,96620,96560
398,1362,1159,96620,96560
3398,1260,1144,96680,96620
3398,1144,1260,96680,96620
2939,1149,1105,96740,96660
2939,1105,1149,96740,96660
2618,1210,1149,96780,96720
2618,1149,1210,96780,96720
1120,1168,1385,96900,96780
1120,1385,1168,96900,96780
1113,1168,1191,96940,96780
1113,1191,1168,96940,96780
1590,1105,1320,96940,96840
2619,1149,1210,96900,96840
1590,1320,1105,96940,96840
2619,1210,1149,96900,96840
1518,1191,1385,96920,96860
1518,1385,1191,96920,96860
376,1221,1159,96940,96880
376,1159,1221,96940,96880
1128,1144,1168,97300,96940
1128,1168,1144,97300,96940
2620,1149,1210,97260,96940
2839,1098,1144,97160,96940
2620,1210,1149,97260,96940
2839,1144,1098,97160,96940
1818,1196,1202,97120,97000
1818,1202,1196,97120,97000
2685,1221,1260,97100,97040
2685,1260,1221,97100,97040
2549,1245,1210,97220,97160
3297,1245,1149,97260,97160
3297,1149,1245,97260,97160
2549,1210,1245,97220,97160
2822,1098,1245,97340,97280
2822,1245,1098,97340,97280
2051,1352,1205,97360,97300
2051,1205,1352,97360,97300
1557,1191,1144,97480,97420
1114,1168,1191,97580,97420
1557,1144,1191,97480,97420
1114,1191,1168,97580,97420
2005,1202,1149,97820,97500
2005,1149,1202,97820,97500
2067,1205,1363,97700,97600
2067,1363,1205,97700,97600
1519,1385,1191,97740,97680
1519,1191,1385,97740,97680
1584,1148,1191,97960,97860
1584,1191,1148,97960,97860
1515,1245,1191,97940,97880
1515,1191,1245,97940,97880
1819,1202,1196,97940,97880
1819,1196,1202,97940,97880
1558,1191,1144,97960,97900
1558,1144,1191,97960,97900
2621,1149,1210,98080,97980
2621,1210,1149,98080,97980
1585,1148,1191,98200,98120
2934,1105,1383,98260,98120
2934,1383,1105,98260,98120
1585,1191,1148,98200,98120
2622,1149,1210,98640,98220
2622,1210,1149,98640,98220
3399,1260,1144,98420,98340
3399,1144,1260,98420,98340
1559,1144,1191,98660,98440
1530,1191,1260,98700,98440
1530,1260,1191,98700,98440
1559,1191,1144,98660,98440
3456,1148,1144,98660,98520
3456,1144,1148,98660,98520
1586,1148,1191,98600,98540
1586,1191,1148,98600,98540
2395,1210,1105,98620,98560
2930,1245,1105,98620,98560
2395,1105,1210,98620,98560
2930,1105,1245,98620,98560
2940,1149,1105,98640,98560
2940,1105,1149,98640,98560
3400,1260,1144,98680,98580
3400,1144,1260,98680,98580
1494,1191,1221,98820,98700
1494,1221,1191,98820,98700
2941,1105,1149,98840,98720
1968,1105,1202,98840,98720
1208,1307,1105,98780,98720
1968,1202,1105,98840,98720
1208,1105,1307,98780,98720
2006,1202,1149,98840,98720
2941,1149,1105,98840,98720
2006,1149,1202,98840,98720
1201,1196,1307,98820,98760
1201,1307,1196,98820,98760
1899,1149,1196,98840,98780
1899,1196,1149,98840,98780
1495,1221,1191,98960,98880
2686,1221,1260,98980,98880
1495,1191,1221,98960,98880
2686,1260,1221,98980,98880
2083,1205,1374,99020,98900
2083,1374,1205,99020,98900
2964,1363,1149,98980,98920
2964,1149,1363,98980,98920
1900,1196,1149,99100,98940
1900,1149,1196,99100,98940
2007,1202,1149,99120,98940
2007,1149,1202,99120,98940
1820,1202,1196,99060,99000
1820,1196,1202,99060,99000
2385,1098,1210,99120,99060
2385,1210,1098,99120,99060
1901,1196,1149,99800,99300
2008,1202,1149,99360,99300
1901,1149,1196,99800,99300
2008,1149,1202,99360,99300
1861,1196,1363,99440,99380
2386,1098,1210,99480,99380
1861,1363,1196,99440,99380
2386,1210,1098,99480,99380
1821,1196,1202,99460,99400
2009,1202,1149,99520,99400
2009,1149,1202,99520,99400
1821,1202,1196,99460,99400
2687,1221,1260,99520,99440
2687,1260,1221,99520,99440
1973,1202,1365,99680,99540
1973,1365,1202,99680,99540
3108,1149,1365,99920,99560
1822,1202,1196,99800,99560
1867,1196,1365,99700,99560
2010,1202,1149,99900,99560
3108,1365,1149,99920,99560
1867,1365,1196,99700,99560
2010,1149,1202,99900,99560
1822,1196,1202,99800,99560
1496,1221,1191,100460,99620
1496,1191,1221,100460,99620
2710,1221,1144,100120,100020
2710,1144,1221,100120,100020
1560,1144,1191,100120,100040
1560,1191,1144,100120,100040
429,1144,1159,100140,100060
429,1159,1144,100140,100060
377,1221,1159,100260,100180
377,1159,1221,100260,100180
2688,1260,1221,100260,100200
2688,1221,1260,100260,100200
2550,1210,1245,100300,100220
2550,1245,1210,100300,100220
1823,1196,1202,100400,100260
1823,1202,1196,100400,100260
1209,1105,1307,100560,100360
1209,1307,1105,100560,100360
2623,1210,1149,100520,100440
2623,1149,1210,100520,100440
1824,1202,1196,100620,100460
1824,1196,1202,100620,100460
1497,1221,1191,100920,100500
1497,1191,1221,100920,100500
3457,1144,1148,100640,100520
3457,1148,1144,100640,100520
2624,1149,1210,100640,100560
2624,1210,1149,100640,100560
3458,1148,1144,100800,100700
3458,1144,1148,100800,100700
2625,1210,1149,100840,100740
1825,1202,1196,100900,100740
1825,1196,1202,100900,100740
2625,1149,1210,100840,100740
2689,1260,1221,100900,100840
2689,1221,1260,100900,100840
3459,1144,1148,100940,100880
3459,1148,1144,100940,100880
1498,1191,1221,101160,101040
1498,1221,1191,101160,101040
3460,1148,1144,101360,101140
3460,1144,1148,101360,101140
1826,1196,1202,101400,101240
1826,1202,1196,101400,101240
1499,1191,1221,101440,101320
1499,1221,1191,101440,101320
2840,1098,1144,101400,101340
2840,1144,1098,101400,101340
1190,1179,1149,101600,101480
1190,1149,1179,101600,101480
1500,1221,1191,101560,101480
1500,1191,1221,101560,101480
1902,1149,1196,101600,101540
1902,1196,1149,101600,101540
1561,1144,1191,101680,101580
1561,1191,1144,101680,101580
1507,1105,1191,101680,101620
1507,1191,1105,101680,101620
1158,1179,1202,101740,101640
1158,1202,1179,101740,101640
1155,1196,1179,101740,101680
1155,1179,1196,101740,101680
1191,1149,1179,101860,101720
1191,1179,1149,101860,101720
1903,1196,1149,101920,101820
1159,1202,1179,101920,101820
1115,1191,1168,102040,101820
1903,1149,1196,101920,101820
1115,1168,1191,102040,101820
1159,1179,1202,101920,101820
2011,1202,1149,101980,101920
1192,1179,1149,101980,101920
1192,1149,1179,101980,101920
2011,1149,1202,101980,101920
2931,1245,1105,102020,101940
2931,1105,1245,102020,101940
2740,1221,1148,102080,101980
2740,1148,1221,102080,101980
2741,1221,1148,102280,102120
2741,1148,1221,102280,102120
2742,1221,1148,102380,102320
2742,1148,1221,102380,102320
2690,1221,1260,103020,102340
2690,1260,1221,103020,102340
1904,1149,1196,102580,102420
1904,1196,1149,102580,102420
2647,1362,1221,102660,102520
2647,1221,1362,102660,102520
1562,1191,1144,102600,102540
1562,1144,1191,102600,102540
3461,1148,1144,102760,102660
3461,1144,1148,102760,102660
2648,1221,1362,102860,102800
2648,1362,1221,102860,102800
2649,1362,1221,103100,103020
2649,1221,1362,103100,103020
2691,1260,1221,103860,103060
2691,1221,1260,103860,103060
2012,1149,1202,103220,103100
1905,1196,1149,103180,103100
1905,1149,1196,103180,103100
2012,1202,1149,103220,103100
1827,1202,1196,103300,103200
2962,1260,1362,103360,103200
1827,1196,1202,103300,103200
2962,1362,1260,103360,103200
1906,1196,1149,103320,103220
1906,1149,1196,103320,103220
2650,1362,1221,103400,103280
2650,1221,1362,103400,103280
2013,1149,1202,103540,103460
2013,1202,1149,103540,103460
399,1362,1159,103780,103720
399,1159,1362,103780,103720
2014,1202,1149,104080,103840
2014,1149,1202,104080,103840
400,1362,1159,104120,103880
400,1159,1362,104120,103880
378,1159,1221,104260,104060
378,1221,1159,104260,104060
1587,1191,1148,104260,104080
1587,1148,1191,104260,104080
2692,1260,1221,104220,104140
2692,1221,1260,104220,104140
401,1362,1159,104260,104180
401,1159,1362,104260,104180
2015,1149,1202,104320,104260
3448,1149,1393,104320,104260
2015,1202,1149,104320,104260
3448,1393,1149,104320,104260
2693,1221,1260,104360,104300
2693,1260,1221,104360,104300
1501,1191,1221,104520,104340
1501,1221,1191,104520,104340
2743,1221,1148,104540,104340
2743,1148,1221,104540,104340
3449,1393,1149,104700,104380
2016,1202,1149,104680,104380
3449,1149,1393,104700,104380
2016,1149,1202,104680,104380
1588,1148,1191,104500,104400
1588,1191,1148,104500,104400
1907,1196,1149,104720,104440
1907,1149,1196,104720,104440
379,1159,1221,104640,104560
379,1221,1159,104640,104560
2694,1260,1221,104800,104660
2694,1221,1260,104800,104660
1502,1221,1191,104800,104720
1502,1191,1221,104800,104720
2744,1221,1148,104840,104720
2744,1148,1221,104840,104720
1503,1191,1221,104940,104840
2711,1221,1144,105060,104840
2711,1144,1221,105060,104840
1503,1221,1191,104940,104840
1563,1144,1191,105060,104880
1531,1191,1260,105000,104880
1563,1191,1144,105060,104880
1531,1260,1191,105000,104880
1175,1365,1179,105000,104940
1175,1179,1365,105000,104940
2745,1221,1148,105040,104960
2745,1148,1221,105040,104960
1504,1221,1191,105100,104980
1504,1191,1221,105100,104980
1176,1365,1179,105100,105040
417,1260,1159,105100,105040
2695,1260,1221,105140,105040
417,1159,1260,105100,105040
2695,1221,1260,105140,105040
1176,1179,1365,105100,105040
2933,1105,1378,105100,105040
2933,1378,1105,105100,105040
1177,1365,1179,105280,105200
1177,1179,1365,105280,105200
1828,1202,1196,105300,105240
1828,1196,1202,105300,105240
1178,1179,1365,105480,105320
1178,1365,1179,105480,105320
2017,1202,1149,105440,105360
2017,1149,1202,105440,105360
2018,1202,1149,105540,105480
2018,1149,1202,105540,105480
2942,1149,1105,105620,105560
2942,1105,1149,105620,105560
1179,1365,1179,105860,105640
1179,1179,1365,105860,105640
2086,1391,1205,105740,105660
1838,1205,1196,105740,105660
1838,1196,1205,105740,105660
2086,1205,1391,105740,105660
1881,1196,1383,105820,105760
1881,1383,1196,105820,105760
1564,1191,1144,106140,106080
1564,1144,1191,106140,106080
3340,1378,1149,106260,106180
3340,1149,1378,106260,106180
1193,1149,1179,106480,106420
1193,1179,1149,106480,106420
1188,1179,1378,106680,106500
1188,1378,1179,106680,106500
2068,1205,1363,106720,106620
1829,1196,1202,106760,106620
2068,1363,1205,106720,106620
1829,1202,1196,106760,106620
1908,1196,1149,106820,106660
2019,1149,1202,106760,106660
2019,1202,1149,106760,106660
1908,1149,1196,106820,106660
2069,1205,1363,106900,106820
2069,1363,1205,106900,106820
1909,1149,1196,107040,106900
1909,1196,1149,107040,106900
1156,1179,1196,107040,106940
1156,1196,1179,107040,106940
1830,1202,1196,107240,107180
1830,1196,1202,107240,107180
1160,1179,1205,107300,107220
1160,1205,1179,107300,107220
3345,1374,1149,107420,107320
3345,1149,1374,107420,107320
1969,1105,1202,107540,107480
1969,1202,1105,107540,107480
1831,1202,1196,107880,107700
1831,1196,1202,107880,107700
2097,1149,1205,107880,107780
2097,1205,1149,107880,107780
1832,1202,1196,108020,107960
1832,1196,1202,108020,107960
1910,1196,1149,108340,108140
1910,1149,1196,108340,108140
2020,1149,1202,108340,108220
2020,1202,1149,108340,108220
1911,1149,1196,108520,108380
1911,1196,1149,108520,108380
2098,1149,1205,108560,108440
1839,1205,1196,108520,108440
1839,1196,1205,108520,108440
2098,1205,1149,108560,108440
1194,1149,1179,109140,109080
1194,1179,1149,109140,109080
2021,1202,1149,109340,109240
2021,1149,1202,109340,109240
1195,1149,1179,109340,109260
1195,1179,1149,109340,109260
1912,1196,1149,109420,109320
1912,1149,1196,109420,109320
2022,1149,1202,109460,109380
2022,1202,1149,109460,109380
1833,1202,1196,109460,109400
1196,1179,1149,109480,109400
1196,1149,1179,109480,109400
1833,1196,1202,109460,109400
2943,1149,1105,109500,109440
2943,1105,1149,109500,109440
1197,1149,1179,109600,109520
1913,1196,1149,109580,109520
1913,1149,1196,109580,109520
1197,1179,1149,109600,109520
2944,1149,1105,109660,109540
2944,1105,1149,109660,109540
1157,1196,1179,109860,109560
1157,1179,1196,109860,109560
1857,1196,1105,109720,109580
1168,1105,1179,109640,109580
1168,1179,1105,109640,109580
1857,1105,1196,109720,109580
1198,1179,1149,109820,109680
1198,1149,1179,109820,109680
2063,1205,1105,109900,109720
2945,1105,1149,109840,109720
2063,1105,1205,109900,109720
2945,1149,1105,109840,109720
1914,1149,1196,109840,109760
1858,1196,1105,109900,109760
1914,1196,1149,109840,109760
1858,1105,1196,109900,109760
1970,1105,1202,109900,109840
1970,1202,1105,109900,109840
1915,1196,1149,110080,109920
1915,1149,1196,110080,109920
1859,1196,1105,110180,109960
1859,1105,1196,110180,109960
2064,1105,1205,110040,109980
2064,1205,1105,110040,109980
2946,1149,1105,110100,110000
2946,1105,1149,110100,110000
1916,1149,1196,110300,110200
1916,1196,1149,110300,110200
1840,1196,1205,110300,110220
1840,1205,1196,110300,110220
1841,1196,1205,110460,110340
1917,1149,1196,110540,110340
1917,1196,1149,110540,110340
1841,1205,1196,110460,110340
1918,1196,1149,110820,110580
1918,1149,1196,110820,110580
1834,1202,1196,110920,110860
1834,1196,1202,110920,110860
2023,1149,1202,111120,111060
2023,1202,1149,111120,111060
2024,1149,1202,111440,111160
2024,1202,1149,111440,111160
1919,1196,1149,111580,111220
1919,1149,1196,111580,111220
1835,1196,1202,111380,111260
1835,1202,1196,111380,111260
3346,1374,1149,111380,111320
3346,1149,1374,111380,111320
2936,1105,1393,111440,111380
2936,1393,1105,111440,111380
2065,1105,1205,111560,111460
2065,1205,1105,111560,111460
2025,1149,1202,111880,111780
2025,1202,1149,111880,111780
2947,1149,1105,111880,111800
1971,1105,1202,111880,111800
2947,1105,1149,111880,111800
1971,1202,1105,111880,111800
1842,1205,1196,111980,111900
1842,1196,1205,111980,111900
2937,1105,1393,112160,111920
2937,1393,1105,112160,111920
2026,1202,1149,112260,111940
2026,1149,1202,112260,111940
2797,1352,1149,112180,111980
2797,1149,1352,112180,111980
1967,1202,1352,112100,112040
1967,1352,1202,112100,112040
1920,1196,1149,112240,112120
1920,1149,1196,112240,112120
2099,1149,1205,112220,112160
2099,1205,1149,112220,112160
2938,1105,1393,112340,112260
2938,1393,1105,112340,112260
1921,1196,1149,112400,112280
1921,1149,1196,112400,112280
2027,1202,1149,112400,112300
2027,1149,1202,112400,112300
2100,1205,1149,112380,112320
2100,1149,1205,112380,112320
2028,1149,1202,112620,112520
2028,1202,1149,112620,112520
1922,1196,1149,112640,112520
1922,1149,1196,112640,112520
2029,1149,1202,112740,112660
2029,1202,1149,112740,112660
1923,1149,1196,112800,112680
1923,1196,1149,112800,112680
2030,1149,1202,112860,112800
1860,1105,1196,112900,112800
2030,1202,1149,112860,112800
1860,1196,1105,112900,112800
2031,1202,1149,113100,112940
2031,1149,1202,113100,112940
1924,1149,1196,113120,112960
1924,1196,1149,113120,112960
1836,1202,1196,113100,113040
1836,1196,1202,113100,113040
2032,1202,1149,113400,113160
2032,1149,1202,113400,113160
1925,1196,1149,113600,113340
1925,1149,1196,113600,113340
1837,1202,1196,113500,113380
1837,1196,1202,113500,113380
2033,1149,1202,113520,113440
2033,1202,1149,113520,113440
1877,1196,1378,113760,113700
1877,1378,1196,113760,113700
1926,1196,1149,114360,113840
1926,1149,1196,114360,113840
3341,1378,1149,114080,113980
3341,1149,1378,114080,113980
3342,1149,1378,114340,114120
3342,1378,1149,114340,114120
2066,1105,1205,114360,114220
2066,1205,1105,114360,114220
1878,1378,1196,114340,114280
1878,1196,1378,114340,114280
1927,1149,1196,114740,114660
1927,1196,1149,114740,114660
3088,1393,1365,145340,145080
3088,1365,1393,145340,145080
3089,1365,1393,145600,145500
3089,1393,1365,145600,145500
3090,1365,1393,148840,148780
3090,1393,1365,148840,148780
2113,1210,1207,150140,149760
2113,1207,1210,150140,149760
2313,1245,1207,150020,149960
2313,1207,1245,150020,149960
2114,1210,1207,150660,150200
2114,1207,1210,150660,150200
968,1115,1295,150520,150400
968,1295,1115,150520,150400
820,1207,1295,150580,150520
820,1295,1207,150580,150520
1257,1181,1207,150620,150540
1257,1207,1181,150620,150540
2280,1207,1115,151000,150580
2280,1115,1207,151000,150580
2115,1210,1207,151080,151020
2115,1207,1210,151080,151020
2281,1115,1207,151100,151040
2281,1207,1115,151100,151040
2334,1374,1207,151160,151100
2334,1207,1374,151160,151100
990,1245,1295,151280,151140
990,1295,1245,151280,151140
2282,1207,1115,151260,151180
2282,1115,1207,151260,151180
2116,1207,1210,151340,151220
2116,1210,1207,151340,151220
3219,1393,1115,151360,151260
3219,1115,1393,151360,151260
991,1245,1295,151440,151380
991,1295,1245,151440,151380
2452,1115,1210,151500,151440
2452,1210,1115,151500,151440
2117,1207,1210,152260,151560
2117,1210,1207,152260,151560
2343,1393,1207,152300,151660
2343,1207,1393,152300,151660
1094,1658,1295,151780,151720
1094,1295,1658,151780,151720
2224,1365,1207,152060,151980
2224,1207,1365,152060,151980
1275,1181,1352,152360,152240
1275,1352,1181,152360,152240
2118,1207,1210,152980,152420
2118,1210,1207,152980,152420
1276,1352,1181,152580,152460
1276,1181,1352,152580,152460
1277,1181,1352,152700,152620
1277,1352,1181,152700,152620
2335,1207,1374,152780,152660
2335,1374,1207,152780,152660
840,1362,1295,153060,152740
840,1295,1362,153060,152740
2565,1374,1210,152840,152780
2565,1210,1374,152840,152780
2336,1374,1207,152980,152820
2336,1207,1374,152980,152820
3282,1245,1385,152880,152820
3282,1385,1245,152880,152820
2585,1210,1658,153240,153180
2585,1658,1210,153240,153180
3230,1658,1115,153480,153380
3230,1115,1658,153480,153380
2453,1115,1210,153560,153420
2453,1210,1115,153560,153420
2586,1658,1210,153600,153500
2586,1210,1658,153600,153500
3091,1365,1393,153640,153520
1315,1245,1181,153600,153520
1315,1181,1245,153600,153520
3231,1658,1115,153700,153520
3231,1115,1658,153700,153520
3091,1393,1365,153640,153520
2454,1210,1115,153720,153660
2454,1115,1210,153720,153660
3222,1115,1395,153900,153720
3279,1374,1245,153780,153720
3279,1245,1374,153780,153720
3222,1395,1115,153900,153720
2119,1210,1207,153920,153740
2119,1207,1210,153920,153740
2327,1207,1378,153920,153820
2327,1378,1207,153920,153820
2283,1115,1207,154000,153900
2283,1207,1115,154000,153900
2455,1210,1115,154000,153940
2455,1115,1210,154000,153940
3215,1385,1115,154280,154060
3215,1115,1385,154280,154060
775,1295,1320,154180,154100
2314,1245,1207,154180,154100
775,1320,1295,154180,154100
2314,1207,1245,154180,154100
787,1702,1295,154280,154220
2120,1207,1210,154440,154220
787,1295,1702,154280,154220
2120,1210,1207,154440,154220
992,1245,1295,154360,154280
992,1295,1245,154360,154280
2181,1363,1207,154540,154440
2181,1207,1363,154540,154440
2456,1210,1115,154600,154480
2456,1115,1210,154600,154480
